,*Thu Aug 31 11:39:07 2023_5.7_5,
Wavenumbers [1/cm],Absorbance,
1200.471,0.09114444,
1199.989,0.09166644,
1199.506,0.09220421,
1199.024,0.09275874,
1198.542,0.0933287,
1198.060,0.09390919,
1197.578,0.09449363,
1197.096,0.09507609,
1196.614,0.09565296,
1196.132,0.09622218,
1195.649,0.09678308,
1195.167,0.09733345,
1194.685,0.09787019,
1194.203,0.09839212,
1193.721,0.09890311,
1193.239,0.09941583,
1192.757,0.09995048,
1192.275,0.1005319,
1191.793,0.1011802,
1191.310,0.1019033,
1190.828,0.1026936,
1190.346,0.1035304,
1189.864,0.1043901,
1189.382,0.1052545,
1188.900,0.106122,
1188.418,0.1070085,
1187.936,0.107943,
1187.453,0.1089547,
1186.971,0.1100627,
1186.489,0.1112693,
1186.007,0.1125608,
1185.525,0.1139137,
1185.043,0.1153048,
1184.561,0.1167198,
1184.079,0.1181533,
1183.597,0.1196046,
1183.114,0.1210735,
1182.632,0.1225531,
1182.150,0.1240307,
1181.668,0.1254947,
1181.186,0.1269396,
1180.704,0.1283706,
1180.222,0.1297992,
1179.740,0.1312372,
1179.258,0.1326855,
1178.775,0.1341318,
1178.293,0.1355513,
1177.811,0.1369185,
1177.329,0.13822,
1176.847,0.139461,
1176.365,0.1406654,
1175.883,0.1418644,
1175.401,0.1430844,
1174.918,0.1443337,
1174.436,0.1455989,
1173.954,0.1468492,
1173.472,0.1480521,
1172.990,0.1491845,
1172.508,0.150242,
1172.026,0.1512388,
1171.544,0.1522018,
1171.062,0.153165,
1170.579,0.1541603,
1170.097,0.1552157,
1169.615,0.1563524,
1169.133,0.1575789,
1168.651,0.1588873,
1168.169,0.1602467,
1167.687,0.1616097,
1167.205,0.1629163,
1166.722,0.1641121,
1166.240,0.1651678,
1165.758,0.1660863,
1165.276,0.1669006,
1164.794,0.1676519,
1164.312,0.1683707,
1163.830,0.1690547,
1163.348,0.1696687,
1162.866,0.170157,
1162.383,0.1704732,
1161.901,0.1706066,
1161.419,0.1705936,
1160.937,0.1705071,
1160.455,0.1704262,
1159.973,0.1704114,
1159.491,0.1704769,
1159.009,0.1705914,
1158.526,0.1706904,
1158.044,0.1707065,
1157.562,0.1705904,
1157.080,0.1703186,
1156.598,0.1698915,
1156.116,0.1693203,
1155.634,0.1686168,
1155.152,0.1677916,
1154.670,0.1668634,
1154.187,0.1658711,
1153.705,0.1648733,
1153.223,0.1639427,
1152.741,0.163144,
1152.259,0.1625058,
1151.777,0.1620084,
1151.295,0.1615805,
1150.813,0.161128,
1150.331,0.1605548,
1149.848,0.1598004,
1149.366,0.1588579,
1148.884,0.1577713,
1148.402,0.1566179,
1147.920,0.1554756,
1147.438,0.1544066,
1146.956,0.1534379,
1146.474,0.1525608,
1145.991,0.1517403,
1145.509,0.1509289,
1145.027,0.1500822,
1144.545,0.1491635,
1144.063,0.1481514,
1143.581,0.1470392,
1143.099,0.1458306,
1142.617,0.1445351,
1142.135,0.14316,
1141.652,0.1417032,
1141.170,0.1401497,
1140.688,0.1384716,
1140.206,0.1366338,
1139.724,0.134608,
1139.242,0.1323815,
1138.760,0.1299636,
1138.278,0.1273825,
1137.795,0.1246771,
1137.313,0.1218869,
1136.831,0.1190412,
1136.349,0.1161615,
1135.867,0.1132673,
1135.385,0.1103821,
1134.903,0.1075406,
1134.421,0.1047862,
1133.939,0.1021599,
1133.456,0.09969602,
1132.974,0.09741373,
1132.492,0.0953185,
1132.010,0.09341056,
1131.528,0.09169361,
1131.046,0.09018037,
1130.564,0.08889486,
1130.082,0.08786304,
1129.599,0.08710317,
1129.117,0.08661726,
1128.635,0.08638681,
1128.153,0.08637753,
1127.671,0.08654607,
1127.189,0.08685494,
1126.707,0.0872814,
1126.225,0.08781907,
1125.743,0.0884755,
1125.260,0.08926348,
1124.778,0.09019127,
1124.296,0.09125557,
1123.814,0.09243951,
1123.332,0.09371331,
1122.850,0.09504198,
1122.368,0.09638695,
1121.886,0.09771094,
1121.404,0.09898354,
1120.921,0.1001819,
1120.439,0.101296,
1119.957,0.1023314,
1119.475,0.1033083,
1118.993,0.1042537,
1118.511,0.1051876,
1118.029,0.1061096,
1117.547,0.106989,
1117.064,0.1077704,
1116.582,0.1083806,
1116.100,0.1087542,
1115.618,0.1088544,
1115.136,0.1086798,
1114.654,0.1082625,
1114.172,0.1076489,
1113.690,0.1068864,
1113.208,0.1060062,
1112.725,0.1050256,
1112.243,0.1039598,
1111.761,0.1028333,
1111.279,0.101688,
1110.797,0.1005817,
1110.315,0.09956988,
1109.833,0.09868999,
1109.351,0.09795143,
1108.868,0.09733541,
1108.386,0.09680771,
1107.904,0.09633702,
1107.422,0.09591344,
1106.940,0.09555217,
1106.458,0.09528653,
1105.976,0.09514756,
1105.494,0.09514891,
1105.012,0.09527445,
1104.529,0.09548523,
1104.047,0.09573036,
1103.565,0.09596927,
1103.083,0.09618779,
1102.601,0.09639936,
1102.119,0.09663834,
1101.637,0.09694108,
1101.155,0.09733505,
1100.672,0.09782654,
1100.190,0.09839997,
1099.708,0.09902184,
1099.226,0.09964695,
1098.744,0.1002252,
1098.262,0.1007001,
1097.780,0.1010168,
1097.298,0.1011313,
1096.816,0.1010185,
1096.333,0.1006879,
1095.851,0.1001844,
1095.369,0.0995857,
1094.887,0.09897496,
1094.405,0.09841894,
1093.923,0.09794715,
1093.441,0.09754174,
1092.959,0.09714606,
1092.477,0.09668705,
1091.994,0.09610846,
1091.512,0.09538965,
1091.030,0.09455546,
1090.548,0.09366228,
1090.066,0.09277992,
1089.584,0.09196173,
1089.102,0.09122281,
1088.620,0.09053541,
1088.137,0.0898369,
1087.655,0.08905872,
1087.173,0.08814406,
1086.691,0.08707216,
1086.209,0.08586252,
1085.727,0.08456929,
1085.245,0.08326273,
1084.763,0.08200482,
1084.281,0.08083966,
1083.798,0.07978117,
1083.316,0.07881938,
1082.834,0.07793026,
1082.352,0.0770903,
1081.870,0.07628483,
1081.388,0.07550935,
1080.906,0.07476617,
1080.424,0.07405689,
1079.941,0.07337606,
1079.459,0.07270995,
1078.977,0.07203995,
1078.495,0.07134694,
1078.013,0.07061949,
1077.531,0.06985509,
1077.049,0.06906099,
1076.567,0.06825035,
1076.085,0.0674409,
1075.602,0.06665311,
1075.120,0.06590861,
1074.638,0.06523152,
1074.156,0.06464606,
1073.674,0.06416908,
1073.192,0.06380571,
1072.710,0.06354364,
1072.228,0.06335603,
1071.745,0.06320617,
1071.263,0.06306048,
1070.781,0.06290092,
1070.299,0.06272824,
1069.817,0.06256188,
1069.335,0.06242803,
1068.853,0.06234945,
1068.371,0.06233206,
1067.889,0.0623622,
1067.406,0.06240918,
1066.924,0.06243812,
1066.442,0.06242222,
1065.960,0.06234994,
1065.478,0.06222775,
1064.996,0.06207182,
1064.514,0.06189775,
1064.032,0.06170972,
1063.549,0.06149728,
1063.067,0.06123871,
1062.585,0.06091131,
1062.103,0.06049994,
1061.621,0.06000489,
1061.139,0.05944308,
1060.657,0.05884714,
1060.175,0.05826143,
1059.693,0.05773235,
1059.210,0.05730724,
1058.728,0.05702677,
1058.246,0.05691432,
1057.764,0.05696876,
1057.282,0.05715492,
1056.800,0.05740827,
1056.318,0.05763749,
1055.836,0.05774855,
1055.354,0.0576724,
1054.871,0.05738049,
1054.389,0.0569011,
1053.907,0.0563099,
1053.425,0.05571817,
1052.943,0.05523466,
1052.461,0.0549339,
1051.979,0.05484169,
1051.497,0.05492613,
1051.014,0.05511384,
1050.532,0.05530807,
1050.050,0.05542314,
1049.568,0.05540236,
1049.086,0.0552244,
1048.604,0.05490197,
1048.122,0.05446937,
1047.640,0.05397129,
1047.158,0.05344913,
1046.675,0.05294058,
1046.193,0.05247864,
1045.711,0.05209009,
1045.229,0.05179688,
1044.747,0.05161209,
1044.265,0.05153448,
1043.783,0.05154496,
1043.301,0.05160598,
1042.818,0.05167107,
1042.336,0.05169157,
1041.854,0.05163354,
1041.372,0.0514902,
1040.890,0.05128665,
1040.408,0.05107602,
1039.926,0.0509205,
1039.444,0.05087765,
1038.962,0.05097312,
1038.479,0.05118898,
1037.997,0.05145957,
1037.515,0.05168919,
1037.033,0.05178367,
1036.551,0.05167399,
1036.069,0.05134972,
1035.587,0.05086337,
1035.105,0.05032452,
1034.622,0.04986163,
1034.140,0.04958672,
1033.658,0.04956701,
1033.176,0.04980173,
1032.694,0.05023046,
1032.212,0.05074994,
1031.730,0.05125473,
1031.248,0.05165951,
1030.766,0.05191791,
1030.283,0.05202793,
1029.801,0.05202049,
1029.319,0.05194414,
1028.837,0.05184619,
1028.355,0.0517676,
1027.873,0.0517369,
1027.391,0.051768,
1026.909,0.05186021,
1026.427,0.05199509,
1025.944,0.05213837,
1025.462,0.05223969,
1024.980,0.05224593,
1024.498,0.05211837,
1024.016,0.05184453,
1023.534,0.05145087,
1023.052,0.05099498,
1022.570,0.05055629,
1022.087,0.05020538,
1021.605,0.04998089,
1021.123,0.0498812,
1020.641,0.04986615,
1020.159,0.04987836,
1019.677,0.04986251,
1019.195,0.04978966,
1018.713,0.04966059,
1018.231,0.04949698,
1017.748,0.04932288,
1017.266,0.04914895,
1016.784,0.04896561,
1016.302,0.04875101,
1015.820,0.0484858,
1015.338,0.04816966,
1014.856,0.04782769,
1014.374,0.04750663,
1013.891,0.04725886,
1013.409,0.04711979,
1012.927,0.04709814,
1012.445,0.04717011,
1011.963,0.04729228,
1011.481,0.04741184,
1010.999,0.04748492,
1010.517,0.04748721,
1010.035,0.04741186,
1009.552,0.04726599,
1009.070,0.0470625,
1008.588,0.04681702,
1008.106,0.04654555,
1007.624,0.04626479,
1007.142,0.04599329,
1006.660,0.04574599,
1006.178,0.04552906,
1005.695,0.04533525,
1005.213,0.04514386,
1004.731,0.0449295,
1004.249,0.04467233,
1003.767,0.04437322,
1003.285,0.04405721,
1002.803,0.04377185,
1002.321,0.04356775,
1001.839,0.04348119,
1001.356,0.04351776,
1000.874,0.04364703,
1000.392,0.04381072,
999.910,0.04394018,
999.428,0.04398578,
998.946,0.04392903,
998.464,0.04379085,
997.982,0.04361851,
997.500,0.04347096,
997.017,0.04339553,
996.535,0.04341106,
996.053,0.04350578,
995.571,0.0436421,
995.089,0.04377501,
994.607,0.04386272,
994.125,0.04388159,
993.643,0.04382988,
993.160,0.04372545,
992.678,0.04359851,
992.196,0.04348132,
991.714,0.04340278,
991.232,0.04338065,
990.750,0.04341914,
990.268,0.04350934,
989.786,0.04363275,
989.304,0.04376666,
988.821,0.04388891,
988.339,0.043986,
987.857,0.04405438,
987.375,0.04409979,
986.893,0.04413181,
986.411,0.04415718,
985.929,0.04417347,
985.447,0.04416659,
984.964,0.04411414,
984.482,0.0439927,
984.000,0.04378874,
983.518,0.04350574,
983.036,0.04316731,
982.554,0.04281041,
982.072,0.04247898,
981.590,0.04221175,
981.108,0.04203088,
980.625,0.04194035,
980.143,0.04192522,
979.661,0.04196037,
979.179,0.04201639,
978.697,0.04206943,
978.215,0.04210674,
977.733,0.04212683,
977.251,0.04213823,
976.768,0.04215411,
976.286,0.04218712,
975.804,0.04224472,
975.322,0.04232554,
974.840,0.04241997,
974.358,0.04251224,
973.876,0.0425854,
973.394,0.04262366,
972.912,0.04261805,
972.429,0.04256658,
971.947,0.04247469,
971.465,0.04235348,
970.983,0.04221894,
970.501,0.04209303,
970.019,0.042002,
969.537,0.04197719,
969.055,0.04205243,
968.573,0.04225425,
968.090,0.04259457,
967.608,0.0430596,
967.126,0.04360884,
966.644,0.04417432,
966.162,0.04467367,
965.680,0.04503486,
965.198,0.04520791,
964.716,0.04518317,
964.233,0.04498968,
963.751,0.04468763,
963.269,0.0443474,
962.787,0.04402579,
962.305,0.04375803,
961.823,0.04354954,
961.341,0.04338423,
960.859,0.04323466,
960.377,0.04307613,
959.894,0.04289429,
959.412,0.04268512,
958.930,0.0424521,
958.448,0.04220151,
957.966,0.04194007,
957.484,0.04167593,
957.002,0.04142119,
956.520,0.04119579,
956.037,0.04102367,
955.555,0.04092812,
955.073,0.04092455,
954.591,0.04101152,
954.109,0.04116966,
953.627,0.04136229,
953.145,0.04154846,
952.663,0.04168938,
952.181,0.04175786,
951.698,0.04174433,
951.216,0.04165472,
950.734,0.04150831,
950.252,0.04133004,
949.770,0.04115018,
949.288,0.04099808,
948.806,0.04089693,
948.324,0.04086126,
947.841,0.04089028,
947.359,0.04096582,
946.877,0.04105168,
946.395,0.04110049,
945.913,0.04106821,
945.431,0.04092064,
944.949,0.04064687,
944.467,0.04026052,
943.985,0.0397964,
943.502,0.03929957,
943.020,0.03881307,
942.538,0.03837448,
942.056,0.03800785,
941.574,0.03772654,
941.092,0.03753682,
940.610,0.03744028,
940.128,0.03743363,
939.646,0.0375067,
939.163,0.03764118,
938.681,0.03780974,
938.199,0.03797884,
937.717,0.03811798,
937.235,0.03820267,
936.753,0.03821929,
936.271,0.03816511,
935.789,0.03804452,
935.306,0.03786559,
934.824,0.03763776,
934.342,0.03737367,
933.860,0.03709063,
933.378,0.03680898,
932.896,0.03655104,
932.414,0.03633206,
931.932,0.03615335,
931.450,0.035999,
930.967,0.03583994,
930.485,0.03564734,
930.003,0.03540388,
929.521,0.03511791,
929.039,0.03482153,
928.557,0.03456263,
928.075,0.03438257,
927.593,0.03429798,
927.110,0.03429125,
926.628,0.03431726,
926.146,0.03432171,
925.664,0.03426354,
925.182,0.03413658,
924.700,0.03397144,
924.218,0.03382493,
923.736,0.03375107,
923.254,0.03378017,
922.771,0.03390349,
922.289,0.03408007,
921.807,0.03425392,
921.325,0.03438033,
920.843,0.03444749,
920.361,0.03447872,
919.879,0.03452133,
919.397,0.03462006,
918.914,0.03479837,
918.432,0.03504304,
917.950,0.03531192,
917.468,0.03554623,
916.986,0.03569536,
916.504,0.0357357,
916.022,0.03567409,
915.540,0.03554343,
915.058,0.0353863,
914.575,0.0352445,
914.093,0.03514618,
913.611,0.03510323,
913.129,0.03511503,
912.647,0.03517283,
912.165,0.03526259,
911.683,0.03536443,
911.201,0.03545461,
910.719,0.0355085,
910.236,0.03550464,
909.754,0.03543523,
909.272,0.03531085,
908.790,0.03516079,
908.308,0.0350227,
907.826,0.0349301,
907.344,0.03489766,
906.862,0.03491342,
906.379,0.03494116,
905.897,0.03493252,
905.415,0.03484853,
904.933,0.03467116,
904.451,0.03441143,
903.969,0.0341032,
903.487,0.03379285,
903.005,0.03352196,
902.523,0.03331395,
902.040,0.0331738,
901.558,0.03309151,
901.076,0.03305293,
900.594,0.0330477,
900.112,0.03307462,
899.630,0.03314113,
899.148,0.03325945,
898.666,0.03344078,
898.183,0.03369211,
897.701,0.03401372,
897.219,0.03439841,
896.737,0.03482979,
896.255,0.03527837,
895.773,0.0357031,
895.291,0.03605407,
894.809,0.03627724,
894.327,0.03633175,
893.844,0.03620029,
893.362,0.03589979,
892.880,0.0354802,
892.398,0.03501759,
891.916,0.03459851,
891.434,0.03429098,
890.952,0.03413525,
890.470,0.03413253,
889.987,0.03425077,
889.505,0.03443408,
889.023,0.034619,
888.541,0.03475318,
888.059,0.03479924,
887.577,0.03474221,
887.095,0.03458901,
886.613,0.03436626,
886.131,0.03411563,
885.648,0.03388575,
885.166,0.03373126,
884.684,0.03369886,
884.202,0.03381692,
883.720,0.0340886,
883.238,0.03448597,
882.756,0.03495724,
882.274,0.0354334,
881.792,0.03584965,
881.309,0.03616015,
880.827,0.03634681,
880.345,0.03642133,
879.863,0.03641573,
879.381,0.03637043,
878.899,0.03631514,
878.417,0.03626186,
877.935,0.03620256,
877.452,0.03611692,
876.970,0.03598225,
876.488,0.03578474,
876.006,0.0355262,
875.524,0.03522434,
875.042,0.03490917,
874.560,0.03461278,
874.078,0.03436607,
873.596,0.03419154,
873.113,0.03410023,
872.631,0.03409094,
872.149,0.0341492,
871.667,0.03425074,
871.185,0.03436192,
870.703,0.03444689,
870.221,0.03447799,
869.739,0.03444184,
869.256,0.03434852,
868.774,0.03423034,
868.292,0.03413865,
867.810,0.034127,
867.328,0.0342342,
866.846,0.03447279,
866.364,0.03482063,
865.882,0.03522809,
865.400,0.03562647,
864.917,0.0359529,
864.435,0.03616494,
863.953,0.0362481,
863.471,0.0362155,
862.989,0.03609519,
862.507,0.03591787,
862.025,0.03570268,
861.543,0.03545519,
861.060,0.03517137,
860.578,0.03484569,
860.096,0.03448045,
859.614,0.03408898,
859.132,0.03369252,
858.650,0.03331427,
858.168,0.03297254,
857.686,0.03267614,
857.204,0.03242797,
856.721,0.03223081,
856.239,0.03209361,
855.757,0.03203446,
855.275,0.03207529,
854.793,0.03223138,
854.311,0.03249975,
853.829,0.0328517,
853.347,0.03323657,
852.865,0.03358647,
852.382,0.03383744,
851.900,0.03394412,
851.418,0.03388555,
850.936,0.03366885,
850.454,0.03332302,
849.972,0.03289333,
849.490,0.03243112,
849.008,0.03198966,
848.525,0.03162461,
848.043,0.03138416,
847.561,0.03130637,
847.079,0.03140946,
846.597,0.03168382,
846.115,0.03208839,
845.633,0.03255437,
845.151,0.03300683,
844.669,0.03337786,
844.186,0.03362546,
843.704,0.03374289,
843.222,0.03375295,
842.740,0.03369397,
842.258,0.03359917,
841.776,0.03348673,
841.294,0.03335456,
840.812,0.03318947,
840.329,0.03298075,
839.847,0.03273522,
839.365,0.03247868,
838.883,0.03225229,
838.401,0.03209428,
837.919,0.03202096,
837.437,0.03201798,
836.955,0.03204074,
836.473,0.03203247,
835.990,0.03193923,
835.508,0.03173398,
835.026,0.03142348,
834.544,0.03104673,
834.062,0.03065895,
833.580,0.03031288,
833.098,0.03004519,
832.616,0.02986478,
832.133,0.02975589,
831.651,0.02968377,
831.169,0.02960919,
830.687,0.02949454,
830.205,0.02930986,
829.723,0.02903781,
829.241,0.02867263,
828.759,0.0282216,
828.277,0.02770437,
827.794,0.02715371,
827.312,0.02661411,
826.830,0.02613116,
826.348,0.02575019,
825.866,0.02550498,
825.384,0.02541193,
824.902,0.02547154,
824.420,0.02566885,
823.938,0.02597987,
823.455,0.02637248,
822.973,0.02681118,
822.491,0.02726009,
822.009,0.02768199,
821.527,0.02804323,
821.045,0.02831885,
820.563,0.02849279,
820.081,0.0285621,
819.598,0.02853466,
819.116,0.02842534,
818.634,0.02824872,
818.152,0.02801219,
817.670,0.02771245,
817.188,0.02733663,
816.706,0.02686868,
816.224,0.02630023,
815.742,0.02563973,
815.259,0.02492028,
814.777,0.02419969,
814.295,0.02354613,
813.813,0.02302838,
813.331,0.02269774,
812.849,0.02257199,
812.367,0.02263163,
811.885,0.02282189,
811.402,0.02307199,
810.920,0.02330627,
810.438,0.02346896,
809.956,0.02353755,
809.474,0.02352394,
808.992,0.02346965,
808.510,0.02342828,
808.028,0.02345669,
807.546,0.02359895,
807.063,0.02387891,
806.581,0.02430059,
806.099,0.02484755,
805.617,0.0254852,
805.135,0.02615764,
804.653,0.02679408,
804.171,0.02731822,
803.689,0.02765892,
803.206,0.02777921,
802.724,0.02769262,
802.242,0.02747302,
801.760,0.02723468,
801.278,0.02710343,
800.796,0.02717776,
800.314,0.02748498,
799.832,0.02796752,
799.350,0.02848974,
798.867,0.02889098,
798.385,0.02902687,
797.903,0.02882099,
797.421,0.02828919,
796.939,0.02752918,
796.457,0.02668784,
795.975,0.02590053,
795.493,0.02526493,
795.010,0.02481146,
794.528,0.02451242,
794.046,0.02430718,
793.564,0.02413689,
793.082,0.02397093,
792.600,0.02381227,
792.118,0.02369155,
791.636,0.02364955,
791.154,0.02372591,
790.671,0.02394942,
790.189,0.02433838,
789.707,0.02490478,
789.225,0.02565175,
788.743,0.02656653,
788.261,0.02760685,
787.779,0.02869654,
787.297,0.02973042,
786.815,0.03058314,
786.332,0.03114884,
785.850,0.03136402,
785.368,0.03122873,
784.886,0.03081058,
784.404,0.03023248,
783.922,0.02964696,
783.440,0.02918596,
782.958,0.02894044,
782.475,0.02893686,
781.993,0.02913789,
781.511,0.02945414,
781.029,0.02976704,
780.547,0.02996657,
780.065,0.02996284,
779.583,0.02971244,
779.101,0.02922323,
778.619,0.0285509,
778.136,0.02778429,
777.654,0.02701931,
777.172,0.02634942,
776.690,0.02584478,
776.208,0.02554587,
775.726,0.02547137,
775.244,0.02562372,
774.762,0.02599791,
774.279,0.02658148,
773.797,0.02734828,
773.315,0.02824864,
772.833,0.02919714,
772.351,0.03008499,
771.869,0.03080056,
771.387,0.03125477,
770.905,0.03141973,
770.423,0.03134058,
769.940,0.0311347,
769.458,0.03094984,
768.976,0.03092869,
768.494,0.03116418,
768.012,0.03166945,
767.530,0.03238121,
767.048,0.03318207,
766.566,0.03394789,
766.083,0.03456986,
765.601,0.03497784,
765.119,0.03514374,
764.637,0.0350657,
764.155,0.03475483,
763.673,0.0342274,
763.191,0.03351231,
762.709,0.03266414,
762.227,0.03177021,
761.744,0.03096171,
761.262,0.03038968,
760.780,0.03018796,
760.298,0.03044929,
759.816,0.03118565,
759.334,0.03233294,
758.852,0.03372636,
758.370,0.03517254,
757.888,0.03648439,
757.405,0.0375026,
756.923,0.03813997,
756.441,0.03838189,
755.959,0.03828016,
755.477,0.0379267,
754.995,0.03742933,
754.513,0.03688986,
754.031,0.03637629,
753.548,0.03592201,
753.066,0.03553061,
752.584,0.03519347,
752.102,0.03491134,
751.620,0.03471443,
751.138,0.03465957,
750.656,0.03482334,
750.174,0.03527105,
749.692,0.03602536,
749.209,0.0370495,
748.727,0.03824968,
748.245,0.03951062,
747.763,0.04072076,
747.281,0.04181041,
746.799,0.04275976,
746.317,0.04358146,
745.835,0.04429223,
745.352,0.04488505,
744.870,0.04531777,
744.388,0.04553158,
743.906,0.04548681,
743.424,0.04519952,
742.942,0.04476133,
742.460,0.04432413,
741.978,0.04407569,
741.496,0.04417234,
741.013,0.04470188,
740.531,0.0456684,
740.049,0.04700346,
739.567,0.04859976,
739.085,0.05033818,
738.603,0.05211803,
738.121,0.05384779,
737.639,0.05543132,
737.156,0.05676964,
736.674,0.05776032,
736.192,0.05832883,
735.710,0.05846661,
735.228,0.05825775,
734.746,0.05788444,
734.264,0.05757057,
733.782,0.0575402,
733.300,0.0579344,
732.817,0.05876787,
732.335,0.05993436,
731.853,0.06125465,
731.371,0.06256055,
730.889,0.06374656,
730.407,0.06481765,
729.925,0.06587075,
729.443,0.06705758,
728.961,0.06851324,
728.478,0.07030722,
727.996,0.0724281,
727.514,0.07479102,
727.032,0.07727379,
726.550,0.07974025,
726.068,0.08208189,
725.586,0.0842267,
725.104,0.08613482,
724.621,0.08779362,
724.139,0.08920281,
723.657,0.09036446,
723.175,0.09127761,
722.693,0.09193233,
722.211,0.09230432,
721.729,0.09234934,
721.247,0.09200478,
720.765,0.09120596,
720.282,0.08991636,
719.800,0.08816476,
719.318,0.08606837,
718.836,0.08381094,
718.354,0.08161151,
717.872,0.07965963,
717.390,0.07806239,
716.908,0.07683135,
716.425,0.07588495,
715.943,0.07508803,
715.461,0.07428145,
714.979,0.07333077,
714.497,0.07215734,
714.015,0.07074247,
713.533,0.06912918,
713.051,0.06740147,
712.569,0.06567752,
712.086,0.06408392,
711.604,0.06273906,
711.122,0.06174149,
710.640,0.06113648,
710.158,0.06090186,
709.676,0.06093714,
709.194,0.06108578,
708.712,0.06116368,
708.229,0.06099636,
707.747,0.06047592,
707.265,0.05957961,
706.783,0.05837923,
706.301,0.0570104,
705.819,0.0556426,
705.337,0.05443648,
704.855,0.05349762,
704.373,0.05287265,
703.890,0.0525418,
703.408,0.05243885,
702.926,0.05246684,
702.444,0.05252654,
701.962,0.05254423,
701.480,0.05247804,
700.998,0.05232568,
700.516,0.0521139,
700.034,0.05188363,
699.551,0.05166493,
699.069,0.05145977,
698.587,0.05123849,
698.105,0.05095424,
697.623,0.05057402,
697.141,0.05010804,
696.659,0.04962727,
696.177,0.04924874,
695.694,0.04910918,
695.212,0.04930217,
694.730,0.04983823,
694.248,0.05062622,
693.766,0.05150094,
693.284,0.05227148,
692.802,0.05277508,
692.320,0.05293586,
691.838,0.05276559,
691.355,0.05234062,
690.873,0.05174354,
690.391,0.05102005,
689.909,0.05015294,
689.427,0.04907975,
688.945,0.04773689,
688.463,0.04611904,
687.981,0.04430974,
687.498,0.0424877,
687.016,0.04087966,
686.534,0.03968151,
686.052,0.03902682,
685.570,0.03894536,
685.088,0.03937452,
684.606,0.04017604,
684.124,0.0411753,
683.642,0.04220708,
683.159,0.04312892,
682.677,0.04385831,
682.195,0.04437797,
681.713,0.04473381,
681.231,0.04501683,
680.749,0.04532976,
680.267,0.04575155,
679.785,0.0462861,
679.302,0.04684079,
678.820,0.04722387,
678.338,0.04720478,
677.856,0.04658343,
677.374,0.04526911,
676.892,0.04334279,
676.410,0.04105911,
675.928,0.0387959,
675.446,0.03691256,
674.963,0.03567421,
674.481,0.03517275,
673.999,0.0353204,
673.517,0.0358875,
673.035,0.03657549,
672.553,0.03712879,
672.071,0.03737129,
671.589,0.03725487,
671.107,0.03683734,
670.624,0.03627127,
670.142,0.03576286,
669.660,0.0354917,
669.178,0.0355153,
668.696,0.03561784,
668.214,0.03546623,
667.732,0.03499592,
667.250,0.03443448,
666.767,0.03397143,
666.285,0.03363147,
665.803,0.03338175,
665.321,0.03319272,
664.839,0.03308404,
664.357,0.03309821,
663.875,0.03327546,
663.393,0.03361508,
662.911,0.03405116,
662.428,0.03446561,
661.946,0.03473228,
661.464,0.03478125,
660.982,0.03462139,
660.500,0.03433295,
660.018,0.03401618,
659.536,0.03374507,
659.054,0.03353123,
658.571,0.03332919,
658.089,0.03307734,
657.607,0.03275713,
657.125,0.03243004,
656.643,0.03224312,
656.161,0.03238438,
655.679,0.03300068,
655.197,0.03414362,
654.715,0.03572192,
654.232,0.03752883,
653.750,0.03926974,
653.268,0.0406503,
652.786,0.04145152,
652.304,0.04154639,
651.822,0.04092797,
651.340,0.03968495,
650.858,0.03798581,
650.375,0.03603867,
649.893,0.03406133,
649.411,0.03227542,
648.929,0.03085282,
648.447,0.02989041,
647.965,0.02938743,
647.483,0.0292436,
647.001,0.02928738,
646.519,0.02931898,
646.036,0.02918764,
645.554,0.02881915,
645.072,0.02822996,
644.590,0.0274989,
644.108,0.02672474,
643.626,0.02597977,
643.144,0.02528521,
642.662,0.02463407,
642.180,0.02403147,
641.697,0.02353331,
641.215,0.02326675,
640.733,0.02339607,
640.251,0.02404885,
639.769,0.02524923,
639.287,0.02686356,
638.805,0.02863119,
638.323,0.03020356,
637.840,0.03126343,
637.358,0.03162443,
636.876,0.03127228,
636.394,0.03037697,
635.912,0.02922045,
635.430,0.02812788,
634.948,0.02733955,
634.466,0.02695431,
633.984,0.02692928,
633.501,0.02712657,
633.019,0.02738856,
632.537,0.02758704,
632.055,0.02765929,
631.573,0.02759181,
631.091,0.02738752,
630.609,0.0270362,
630.127,0.02650221,
629.644,0.0257416,
629.162,0.0247422,
628.680,0.02356454,
628.198,0.02236821,
627.716,0.02137719,
627.234,0.0208519,
626.752,0.02100477,
626.270,0.02192004,
625.788,0.02351768,
625.305,0.02555178,
624.823,0.02769808,
624.341,0.02961251,
623.859,0.03103876,
623.377,0.03185606,
622.895,0.03205469,
622.413,0.03169883,
621.931,0.03086277,
621.448,0.02960845,
620.966,0.0279791,
620.484,0.02603057,
620.002,0.02388078,
619.520,0.02172569,
619.038,0.01981523,
618.556,0.01842636,
618.074,0.01775976,
617.592,0.01789219,
617.109,0.01874868,
616.627,0.0201238,
616.145,0.02173622,
615.663,0.02329472,
615.181,0.02460508,
614.699,0.02559239,
614.217,0.02630115,
613.735,0.0268434,
613.253,0.0273443,
612.770,0.02789166,
612.288,0.02850384,
611.806,0.02913007,
611.324,0.02965839,
610.842,0.02995097,
610.360,0.0298613,
609.878,0.02928046,
609.396,0.02817899,
608.913,0.02664208,
608.431,0.02489452,
607.949,0.02326047,
607.467,0.02213515,
606.985,0.02185335,
